"","x"
"26589","schwache produktivitätswachstum"
"26590","grundlegenden entwicklungen"
"26591","trend herum"
"26592","herum steuern"
"26593","geringen inflation"
"26594","mandat erfüllen"
"26595","wirtschaft stimulieren"
"26596","unten bewegen"
"26597","null kommt"
"26598","immer schwieriger"
"26599","konventionellen instrumenten"
"26600","weltweit beobachten"
"26601","beobachten lässt"
"26602","lässt welt"
"26603","suggerieren dass"
"26604","minuszinsen opfer"
"26605","belastbare ökonomische"
"26606","ökonomische studien"
"26607","studien darüber"
"26608","darüber schnabel"
"26609","gibt unzählige"
"26610","unzählige studien"
"26611","gleichgewichtszins schätzen"
"26612","schätzen wobei"
"26613","wobei verschiedene"
"26614","verschiedene methoden"
"26615","anwendung kommen"
"26616","unterschiedliche ergebnisse"
"26617","ergebnisse liefern"
"26618","niedrige sparerträge"
"26619","ganze bild"
"26620","bild kreditnehmer"
"26621","ebenso profitiert"
"26622","gibt analysen"
"26623","lockere ezb"
"26624","ezb geldpolitik"
"26625","geldpolitik passiert"
"26626","passiert wäre"
"26627","wäre danach"
"26628","danach wäre"
"26629","wirtschaft deutlich"
"26630","deutlich langsamer"
"26631","langsamer gewachsen"
"26632","inflation wäre"
"26633","wäre niedriger"
"26634","arbeitslosigkeit höher"
"26635","einseitig negative"
"26636","negative darstellung"
"26637","ezb politik"
"26638","irreführend insgesamt"
"26639","ezb geldpolitik"
"26640","geldpolitik profitiert"
"26641","profitiert welt"
"26642","sparer gibt"
"26643","geführt dass"
"26644","traditionelle anlageformen"
"26645","lebensversicherung vergessen"
"26646","gleichzeitig rät"
"26647","alter vorsorgen"
"26648","gehen schnabel"
"26649","derzeitigen umfeld"
"26650","zinsen erhöhen"
"26651","erhöhen wäre"
"26652","anlagetipps geben"
"26653","derzeitigen zinsumfeld"
"26654","zinsumfeld sicherlich"
"26655","besonders sinnvoll"
"26656","gesamtes geld"
"26657","politik gefordert"
"26658","vermitteln dass"
"26659","zinsprodukten gibt"
"26660","gibt welt"
"26661","bundesfinanzminister olaf"
"26662","olaf scholz"
"26663","aktiengeschäfte einzuführen"
"26664","einzuführen schnabel"
"26665","politisch motiviert"
"26666","ökonomischer perspektive"
"26667","perspektive sehe"
"26668","vorschlag eher"
"26669","eher kritisch"
"26670","kritisch allerdings"
"26671","geplante umfang"
"26672","klein dass"
"26673","wirklich verändern"
"26674","weitere große"
"26675","große kritik"
"26676","dass schwache"
"26677","schwache unternehmen"
"26678","zombies dank"
"26679","dank niedriger"
"26680","niedriger zinsen"
"26681","zinsen künstlich"
"26682","leben gehalten"
"26683","unrecht angegriffen"
"26684","angegriffen schnabel"
"26685","unrentablen unternehmen"
"26686","vergangenen jahren"
"26687","jahren sogar"
"26688","sogar gesunken"
"26689","trotzdem darüber"
"26690","darüber sorgen"
"26691","sorgen macht"
"26692","umso wichtiger"
"26693","gute regulierung"
"26694","bankensektors anzustreben"
"26695","schwache banken"
"26696","eher geneigt"
"26697","geneigt kredite"
"26698","schwache unternehmen"
"26699","europäische bankenaufsicht"
"26700","bankenaufsicht druck"
"26701","druck gemacht"
"26702","gemacht sodass"
"26703","notleidenden kredite"
"26704","banken deutlich"
"26705","deutlich gesunken"
"26706","wichtiger schritt"
"26707","richtige richtung"
"26708","richtung welt"
"26709","härtere regulierung"
"26710","bankenbilanzen ausgesprochen"
"26711","vorstoß scheint"
"26712","scheitern schnabel"
"26713","schnabel dass"
"26714","dass banken"
"26715","banken staatsanleihen"
"26716","staatsanleihen halten"
"26717","sitzstaates italienische"
"26718","italienische banken"
"26719","banken halten"
"26720","italienische anleihen"
"26721","anleihen deutsche"
"26722","deutsche institute"
"26723","institute deutsche"
"26724","deutsche anleihen"
"26725","euro krise"
"26726","staatliche risiken"
"26727","entkoppeln politisch"
"26728","äußerst heikles"
"26729","heikles thema"
"26730","euro raums"
"26731","raums zentral"
"26732","gemeinsame einlagensicherung"
"26733","einlagensicherung deswegen"
"26734","finanzminister olaf"
"26735","olaf scholz"
"26736","scholz gefreut"
"26737","bankenunion angehen"
"26738","politische problem"
"26739","politik lösen"
"26740","lösen welt"
"26741","schnabel vielen"
"26742","vielen scheint"
"26743","auszugestalten dass"
"26744","euro raum"
"26745","raum stabilisieren"
"26746","dabei fehlanreize"
"26747","vollenden welt"
"26748","welt verstehen"
"26749","dass einzelne"
"26750","einzelne staaten"
"26751","staaten pleite"
"26752","pleite gehen"
"26753","gehen schnabel"
"26754","europäischen verträge"
"26755","no bailout"
"26756","bailout klausel"
"26757","klausel ernst"
"26758","ernst nimmt"
"26759","staatliche schulden"
"26760","schulden notfalls"
"26761","gesamte finanzsystem"
"26762","mitleidenschaft ziehen"
"26763","geordnete restrukturierung"
"26764","bankensystem darstellt"
"26765","maßnahme glaubwürdig"
"26766","glaubwürdig welt"
"26767","welt wäre"
"26768","ezb endlich"
"26769","strafzinsen abschaffte"
"26770","bredouille schnabel"
"26771","geringe profitabilität"
"26772","verantwortlich schon"
"26773","viele institute"
"26774","geringe kosteneffizienz"
"26775","effizienter aufstellen"
"26776","wettbewerb bestehen"
"26777","kurzem eingeführte"
"26778","eingeführte staffelzins"
"26779","freibetrag wirkt"
"26780","beträchtlichen teil"
"26781","negativzins ausnimmt"
"26782","ausnimmt entlastet"
"26783","banken bereits"
"26784","bereits merklich"
"26785","merklich ohnehin"
"26786","negativ ausgewirkt"
"26787","gute wirtschaftliche"
"26788","wirtschaftliche entwicklung"
"26789","geringeren kreditausfällen"
"26790","gesunkenen risikovorsorge"
"26791","risikovorsorge geführt"
"26792","geführt statt"
"26793","niedrigen zinsen"
"26794","politik wenden"
"26795","maßnahmen umsetzt"
"26796","langfristige wachstum"
"26797","oben bringen"
"26798","falsche adressat"
"26799","adressat welt"
"26800","jahrtausendwende schon"
"26801","niedrigen zinsen"
"26802","zinsen erst"
"26803","künstlichen boom"
"26804","euro raums"
"26805","raums verursacht"
"26806","diagnose teile"
"26807","viele verschiedene"
"26808","verschiedene ursachen"
"26809","einzelnen ländern"
"26810","schwäche lag"
"26811","enormes kreditwachstum"
"26812","sinkendem eigenkapital"
"26813","eigenkapital zugelassen"
"26814","ezb anlasten"
"26815","bankenaufsicht welt"
"26816","paar monaten"
"26817","namhafte ehemalige"
"26818","ehemalige notenbanker"
"26819","voran otmar"
"26820","otmar issing"
"26821","jürgen stark"
"26822","manifest veröffentlicht"
"26823","harsche kritik"
"26824","geldpolitik üben"
"26825","üben fühlen"
"26826","ungerecht behandelt"
"26827","behandelt schnabel"
"26828","ernst nehmen"
"26829","zeit allerdings"
"26830","direkt angesprochen"
"26831","positiven seiten"
"26832","ausreichend gewürdigt"
"26833","gewürdigt welt"
"26834","ezb immer"
"26835","immer versucht"
"26836","spricht schnabel"
"26837","laden beispielsweise"
"26838","unseren konferenzen"
"26839","konferenzen regelmäßig"
"26840","regelmäßig kritiker"
"26841","darauf achten"
"26842","achten dass"
"26843","dass wissenschaftler"
"26844","verschiedenen sichtweisen"
"26845","wort kommen"
"26846","kommen welt"
"26847","kritik unrecht"
"26848","unrecht tun"
"26849","erklären warum"
"26850","warum gleich"
"26851","gleich mehrere"
"26852","mehrere gestandene"
"26853","gestandene deutsche"
"26854","deutsche notenbanker"
"26855","notenbanker darunter"
"26856","ezb hingeworfen"
"26857","mögliche falsch"
"26858","falsch verstanden"
"26859","verstanden schnabel"
"26860","gab jeweils"
"26861","individuelle gründe"
"26862","ezb geschehen"
"26863","jetzige situation"
"26864","ezb präsidentin"
"26865","präsidentin christine"
"26866","christine lagarde"
"26867","eindruck dass"
"26868","dass irgendeine"
"26869","irgendeine position"
"26870","ezb rat"
"26871","rat systematisch"
"26872","systematisch benachteiligt"
"26873","offene debatte"
"26874","debatte welt"
"26875","bundesbank gerade"
"26876","öffentlichkeit trägt"
"26877","bundesbank mitschuld"
"26878","entfremdung schnabel"
"26879","beliebten bild"
"26880","entfremdung gar"
"26881","umfragen sieht"
"26882","deutschland unheimlich"
"26883","unheimlich beliebt"
"26884","höhere zustimmungswerte"
"26885","restlichen euro"
"26886","euro raum"
"26887","raum interessanterweise"
"26888","institution ezb"
"26889","deutschland höher"
"26890","euro raums"
"26891","bundesbank spielt"
"26892","deutschen bevölkerung"
"26893","wichtige rolle"
"26894","kritik gab"
"26895","nie zweifel"
"26896","gemeinsamen währung"
"26897","währung welt"
"26898","welt wer"
"26899","ezb schnabel"
"26900","vergangenheit vielleicht"
"26901","bürgern kommuniziert"
"26902","ja ändern"
"26903","ändern etwa"
"26904","ezb welt"
"26905","bisher wahr"
"26906","wahr geht"
"26907","wirtschaftsweisen schnabel"
"26908","schnabel lacht"
"26909","viele gelegenheiten"
"26910","durchaus abweichende"
"26911","abweichende standpunkte"
"26912","debatte einbringen"
"26913","dass dabei"
"26914","wichtig welt"
"26915","üblich dass"
"26916","zinsentscheidungen abgestimmt"
"26917","ergebnis veröffentlicht"
"26918","ezb geben"
"26919","geben schnabel"
"26920","geldpolitik diskutiert"
"26921","offene abstimmungen"
"26922","abstimmungen spricht"
"26923","spricht dass"
"26924","nationalen notenbank"
"26925","notenbank gouverneure"
"26926","gouverneure ja"
"26927","öffentliche druck"
"26928","zentralbanker zunehmen"
"26929","europäischen gedanken"
"26930","gedanken widersprechen"
"26931","widersprechen welt"
"26932","notenbank künftig"
"26933","künftig grüne"
"26934","grüne geldpolitik"
"26935","geldpolitik betreiben"
"26936","betreiben schnabel"
"26937","größten herausforderungen"
"26938","herausforderungen unserer"
"26939","unserer zeit"
"26940","notenbank durchaus"
"26941","durchaus spielraum"
"26942","kümmern etwa"
"26943","eigenes portfolio"
"26944","portfolio nachhaltig"
"26945","nachhaltig gestaltet"
"26946","gestaltet welt"
"26947","grünen firmen"
"26948","firmen erwerben"
"26949","erwerben schnabel"
"26950","wäre gar"
"26951","möglich dafür"
"26952","markt ja"
"26953","gehe davon"
"26954","mehr grüne"
"26955","grüne anleihen"
"26956","markt kommen"
"26957","sektor voraussichtlich"
"26958","voraussichtlich stark"
"26959","stark expandieren"
"26960","ezb weiterhin"
"26961","weiterhin marktneutral"
"26962","marktneutral agiert"
"26963","anteil grüner"
"26964","grüner anleihen"
"26965","zunehmen welt"
"26966","wuhan versetzt"
"26967","versetzt derzeit"
"26968","europa schnabel"
"26969","enorm sowohl"
"26970","krankheit angeht"
"26971","vergleich herangezogene"
"26972","herangezogene sars"
"26973","sars krankheit"
"26974","17 jahren"
"26975","scharfen wachstumseinbruch"
"26976","wachstumseinbruch ausgelöst"
"26977","ausgelöst allerdings"
"26978","effekt rasch"
"26979","sars zügig"
"26980","zügig eingedämmt"
"26981","diesmal schlimmer"
"26982","moment niemand"
"26983","niemand seriös"
"26984","seriös sagen"
"26985","sagen welt"
"26986","welt zumindest"
"26987","prognosen bisher"
"26988","verändert schnabel"
"26989","nächsten projektionen"
"26990","märz vorgelegt"
"26991","dahin beobachten"
"26992","lage entwickelt"
"26993","entwickelt welt"
"26994","private situation"
"26995","meisten geändert"
"26996","geändert schnabel"
"26997","ausgesprochen intensiver"
"26998","intensiver job"
"26999","wirklich sagen"
"27000","immer schon"
"27001","schon viele"
"27002","viele termine"
"27003","zeit beim"
"27004","beim sachverständigenrat"
"27005","jahresgutachten vorbereitet"
"27006","besonders anstrengend"
"27007","zeit kampagne"
"27008","kampagne momentan"
"27009","momentan befinde"
"27010","art dauerkampagne"
"27011","schwächer ausfallen"
"27012","langfristigen folgen"
"27013","folgen umso"
"27014","umso heftiger"
"27015","28 billionen"
"27016","billionen dollar"
"27017","dollar staaten"
"27018","deutschland sieht"
"27019","verantwortung vier"
"27020","vier monate"
"27021","lange zeit"
"27022","meisten länder"
"27023","länder gerade"
"27024","gerade erst"
"27025","lockdown gekommen"
"27026","erfassen inzwischen"
"27027","wenig klarer"
"27028","welt erfasst"
"27029","internationalen währungsfonds"
"27030","währungsfonds iwf"
"27031","weltwirtschaft angepasst"
"27032","welt insgesamt"
"27033","meisten industriestaaten"
"27034","absturz fällt"
"27035","weniger hart"
"27036","befürchtet dafür"
"27037","kommenden jahr"
"27038","wichtiger jedoch"
"27039","schatten werfen"
"27040","jahre hinaus"
"27041","hinaus schwächen"
"27042","kommenden fünf"
"27043","fünf jahren"
"27044","jahren droht"
"27045","droht daher"
"27046","daher weltweit"
"27047","28 billionen"
"27048","billionen dollar"
"27049","dollar 23,7"
"27050","23,7 billionen"
"27051","billionen euro"
"27052","neuen prognosen"
"27053","iwf zufolge"
"27054","globale wirtschaftsleistung"
"27055","4,4 prozent"
"27056","prozent schrumpfen"
"27057","4,9 prozent"
"27058","prozent vorhergesagt"
"27059","vorhergesagt worden"
"27060","weniger schlechte"
"27061","schlechte zahlen"
"27062","zweiten quartal"
"27063","quartal sowie"
"27064","stärkeren erholung"
"27065","dritten quartal"
"27066","quartal zurückzuführen"
"27067","zurückzuführen schreibt"
"27068","schreibt gita"
"27069","gita gopinath"
"27070","gopinath chefökonomin"
"27071","zahlen dafür"
"27072","erholung 2021"
"27073","globalen wachstum"
"27074","5,2 prozent"
"27075","prozent 0,2"
"27076","0,2 prozentpunkte"
"27077","prozentpunkte schwächer"
"27078","schwächer ausfallen"
"27079","juni erwartet"
"27080","deutschland erwartet"
"27081","sechs prozent"
"27082","prozent gegenüber"
"27083","gegenüber 7,8"
"27084","7,8 prozent"
"27085","juni 2021"
"27086","deutsche wirtschaft"
"27087","4,2 prozent"
"27088","prozent zulegen"
"27089","zulegen bisher"
"27090","bisher ging"
"27091","5,4 prozent"
"27092","euro zone"
"27093","zone zeichnen"
"27094","besseres bild"
"27095","usa wurden"
"27096","zahlen sogar"
"27097","sogar fast"
"27098","fast halbiert"
"27099","halbiert statt"
"27100","acht prozent"
"27101","4,3 prozent"
"27102","prozent zurückgehen"
"27103","zurückgehen entsprechend"
"27104","entsprechend geringer"
"27105","kommenden jahr"
"27106","entwicklungsländer insgesamt"
"27107","prognosen dagegen"
"27108","daran liegt"
"27109","liegt dass"
"27110","10,3 prozent"
"27111","prozent vorhergesagt"
"27112","daran dass"
"27113","erst später"
"27114","voller härte"
"27115","härte zuschlug"
"27116","auswirkungen daher"
"27117","voll erkennbar"
"27118","einzige größere"
"27119","größere land"
"27120","wachstum rechnen"
"27121","bleibt china"
"27122","sogar 1,9"
"27123","1,9 statt"
"27124","statt 1,0"
"27125","1,0 prozent"
